,Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
63,2022-02-02,271628.5,56661.9,168985.3,243673.4,1468821.7,53894.8,7796908.4,1766389.9,414744.8351025604,35514.791485942864,83263.52876145713,51797.28574008487,120312.98394774357,4799.883890262347,363481.1319967516,176910.1535780908,10060574
64,2022-02-03,273912.7,55530.7,165112.5,238870.4,1483602.3,53894.8,7789650.6,1776367.5,416007.071510341,34590.29610757907,81451.9434062196,50182.815371798344,123310.73472820605,4799.883890262347,365454.4665213985,178293.43399026676,10060574
65,2022-02-04,276361.6,54431.2,161416.3,234057.3,1498131.6,53894.8,7782281.2,1786083.7000000002,417212.84715171467,33729.395864142,79683.07600745594,48598.81184154608,126200.1813890931,4799.883890262347,367429.02132297604,179598.8771209015,10060574
66,2022-02-05,278941.1,53366.5,157847.9,229167.5,1512524.0,53894.8,7774832.2,1795586.3,418539.7346927648,32891.21436873379,77973.23293855399,47052.45704370814,128954.62613415619,4799.883890262347,369436.99836015346,180806.9670681267,10060574
67,2022-02-06,281811.7,52330.3,154305.9,224068.5,1527221.5,53894.8,7766941.3,1805184.8,419896.22109994036,32119.947630872626,76275.61231540523,45410.941019208134,131796.3595508237,4799.883890262347,371518.2267938008,182007.18446029417,10060574
68,2022-02-07,284657.6,51446.1,150977.4,219195.1,1541137.6,53894.8,7759265.4,1814227.5,421265.3022230053,31358.93836994486,74721.19877812454,43848.76745234694,134461.23981742843,4799.883890262347,373565.8540362595,183109.89116003772,10060574
69,2022-02-08,287685.2,50540.8,147724.6,214415.1,1554817.3,53894.8,7751496.2,1823127.2000000002,422652.466905802,30636.488117276105,73145.9063122469,42336.96459466597,136991.82851473294,4799.883890262347,375598.866286042,184128.67699966126,10060574
70,2022-02-09,290793.5,49788.5,144533.5,209697.5,1568246.6,53894.8,7743619.6,1831838.9000000001,424157.81226431514,29980.035731299587,71622.42004603028,40737.192785586,139574.26283967972,4799.883890262347,377740.8157748379,185111.33951552806,10060574
71,2022-02-10,294078.3,49072.6,141463.1,205018.6,1581440.7,53894.8,7735605.9,1840354.1,425683.67300991237,29337.918941874526,70205.00679930171,39239.9984765545,142000.53496522468,4799.883890262347,379892.4809686156,186040.41733204154,10060574
72,2022-02-11,297367.1,48402.3,138553.8,200311.8,1594451.2,53894.8,7727593.0,1848657.7999999998,427243.5200663551,28698.33381243587,68841.18743426786,37755.2408992447,144374.26523643333,4799.883890262347,382001.3390827315,186929.39002594037,10060574
73,2022-02-12,300836.0,47733.0,135718.9,195799.3,1607142.7,53894.8,7719449.3,1856836.7999999998,428855.4831112691,28076.432903771805,67485.41365724892,36323.05702181467,146634.10433732666,4799.883890262347,384150.35961223574,187757.0452494037,10060574
74,2022-02-13,304475.6,47131.2,132987.7,191263.3,1619659.9,53894.8,7711161.5,1864818.0,430585.0964520718,27539.32897802704,66202.95765908045,34927.35221298632,148819.43174024686,4799.883890262347,386365.29098904575,188546.66784349552,10060574
75,2022-02-14,308376.6,46547.2,130275.4,186581.0,1632475.9,53894.8,7702423.1,1872951.7,432395.14651027246,26989.448911750682,64937.66424379614,33525.74463900839,151047.1147863805,4799.883890262347,388663.1004176882,189372.74331565123,10060574
76,2022-02-15,312144.0,46045.2,127798.5,182177.0,1644531.7,53894.8,7693982.8,1880603.5,434197.43039013946,26501.69363569053,63763.91972150081,32217.101604582618,153102.56663103335,4799.883890262347,390878.5788471402,190119.5521258783,10060574
77,2022-02-16,316110.8,45588.0,125353.2,177905.4,1656322.9,53894.8,7685398.9,1888123.0999999999,436038.78325942514,26004.123711442382,62573.247241612764,30920.422426609894,155082.29951058244,4799.883890262347,393126.41327808285,190802.60582745468,10060574
78,2022-02-17,320192.9,45172.2,123004.5,173649.5,1667954.8,53894.8,7676705.3,1895499.1,437951.74878368736,25519.523156987085,61506.8354741975,29696.55120801067,156966.19138005484,4799.883890262347,395438.0554167871,191462.62647832785,10060574
79,2022-02-18,324322.4,44745.9,120755.3,169413.0,1679431.6,53894.8,7668011.0,1902739.4000000001,439868.7022619819,25047.28292430139,60491.63589794874,28582.15912068226,158764.22683602246,4799.883890262347,397703.09087961586,192146.26984696707,10060574
80,2022-02-19,328519.3,44372.1,118631.5,165331.8,1690639.5,53894.8,7659185.0,1909866.1,441858.77226056065,24679.630574423114,59456.133816873764,27469.472229367642,160519.6408631978,4799.883890262347,400034.42192816356,192788.99698282778,10060574
81,2022-02-20,332835.8,44013.0,116585.8,161352.9,1701604.1,53894.8,7650287.6,1916851.8,443742.0645940161,24318.76110331281,58462.06080835673,26346.876526260185,162228.90689544202,4799.883890262347,402310.1099577787,193375.66731196456,10060574
82,2022-02-21,337227.2,43702.5,114692.9,157419.4,1712349.7,53894.8,7641287.5,1923663.9,445830.9205209526,23894.984244606647,57576.45185394806,25301.162317964765,163841.89756655652,4799.883890262347,404647.874431647,193942.94377478363,10060574
83,2022-02-22,341894.8,43457.7,112773.0,153451.0,1723293.5,53894.8,7631809.2,1930639.3,448029.8903213489,23480.71568777238,56616.211946756026,24269.232859734155,165485.0591160725,4799.883890262347,407066.24697112874,194554.17586606898,10060574
84,2022-02-23,346492.4,43235.4,110920.4,149877.9,1733563.6,53894.8,7622589.5,1937336.3,450229.8521775739,23155.38470507454,55775.893748464485,23349.9607941855,166982.0214263799,4799.883890262347,409485.3939896392,195131.86611082777,10060574
85,2022-02-24,351253.8,43017.6,109175.6,146322.8,1743643.7,53894.8,7613265.7,1943861.2999999998,452416.2281184882,22837.08078630016,54933.554114402614,22468.93214106981,168376.60807193498,4799.883890262347,411891.9394465131,195645.42410326714,10060574
86,2022-02-25,356000.6,42795.9,107601.7,142874.1,1753509.5,53894.8,7603897.4,1950278.4,454630.0722035884,22528.15400093847,54090.21295031108,21668.759260511433,169675.19048773748,4799.883890262347,414325.5979739123,196143.83363851125,10060574
87,2022-02-26,360958.6,42574.1,106067.3,139551.1,1763177.5,53894.8,7594350.6,1956623.4,456907.86864819913,22245.657937898803,53367.03032968951,20879.478324182335,170996.7813856448,4799.883890262347,416728.3432626583,196676.14360008948,10060574
88,2022-02-27,365950.1,42470.0,104564.8,136304.3,1772691.4,53894.8,7584698.6,1962890.5,459200.54903287085,21985.48432034191,52635.97251652143,20142.94154313118,172217.62157584223,4799.883890262347,419205.920511674,197160.44700923577,10060574
89,2022-02-28,371022.8,42323.3,103175.2,133162.6,1781999.4,53894.8,7574995.9,1969056.7999999998,461572.8460379358,21758.555402645645,51977.717846785075,19417.14450273263,173396.54943983172,4799.883890262347,421662.8823677631,197613.5778328267,10060574
90,2022-03-01,376106.6,42290.1,101805.6,130169.9,1791071.2,53894.8,7565235.8,1975135.9,463967.0222636949,21572.34225321859,51265.23591909043,18681.918747548392,174559.45056043228,4799.883890262347,424116.17287455563,198041.253198243,10060574
91,2022-03-02,381454.5,42220.8,100468.9,127163.9,1800344.5,53894.8,7555026.6,1981403.2,466560.6870826667,21435.853623310642,50562.16743465415,17931.16289842909,175733.49763334822,4799.883890262347,426712.8850522796,198464.54442203965,10060574
92,2022-03-03,386636.9,42132.9,99346.2,124291.5,1809112.9,53894.8,7545158.8,1987299.2,469099.4326495077,21202.715215037908,49946.879858105254,17267.57493830561,176799.63410507952,4799.883890262347,429255.6161232605,198867.09293364748,10060574
93,2022-03-04,392034.4,42089.6,98243.0,121518.0,1817726.7,53894.8,7535067.5,1993139.5,471674.4983810764,21020.66249289018,49371.51542134392,16668.006395487133,177750.5898201466,4799.883890262347,431866.2995315217,199218.48010589607,10060574
94,2022-03-05,397401.6,42119.6,97170.5,118855.6,1826170.7,53894.8,7524961.2,1998921.1,474227.3617450178,20842.412836329677,48744.32443936422,16094.854147832466,178698.56137364398,4799.883890262347,434408.1217831453,199593.2994117388,10060574
95,2022-03-06,402834.0,42094.8,96212.6,116275.9,1834465.4,53894.8,7514796.5,2004636.0999999999,476850.89413127874,20670.52215982944,48244.507799748564,15565.361643405528,179593.2980382063,4799.883890262347,436971.7901291226,199958.54357187418,10060574
96,2022-03-07,408321.7,42089.7,95324.8,113899.3,1842510.1,53894.8,7504533.6,2010304.2000000002,479509.4200576356,20466.757701453353,47725.54766327988,15117.422340134575,180420.10897316848,4799.883890262347,439546.2325178547,200337.4152035654,10060574
97,2022-03-08,413872.5,42183.0,94479.4,111533.5,1850474.6,53894.8,7494136.2,2015902.9000000001,482221.5725770157,20273.138360895187,47232.97913576911,14698.445776679928,181239.36318813308,4799.883890262347,442136.90594312525,200737.69285507535,10060574
98,2022-03-09,419748.6,42224.6,93678.4,109137.6,1858628.1,53894.8,7483261.9,2021660.5,485079.9533450542,20212.213729327126,46819.00820008899,14261.745315353237,182039.21376090922,4799.883890262347,444827.85628722707,201100.8429665248,10060574
99,2022-03-10,425429.2,42333.3,92910.9,107007.2,1866281.8,53894.8,7472716.8,2027183.8,487910.4454907274,20042.697857573963,46398.59406156614,13929.673591294235,182738.64026625568,4799.883890262347,447506.80267204874,201468.19774781226,10060574
100,2022-03-11,431090.5,42454.3,92246.2,104961.7,1873800.0,53894.8,7462126.5,2032656.5,490707.2282306936,19895.17105757073,45898.87289422258,13585.811290092322,183434.7553682235,4799.883890262347,450064.32251296035,201820.45054857817,10060574
101,2022-03-12,436822.4,42640.9,91565.0,103032.2,1881186.3,53894.8,7451432.4,2038113.3,493634.293537473,19798.94279728087,45468.531858858165,13255.422994382337,184106.5309808699,4799.883890262347,452728.03227350523,202161.83786551456,10060574
102,2022-03-13,442597.0,42743.7,91007.8,101098.2,1888519.6,53894.8,7440712.9,2043512.6,496568.07250285434,19725.61519978528,45106.330836812696,12924.608147251505,184735.7698444998,4799.883890262347,455396.0486201983,202460.26188201364,10060574
103,2022-03-14,448408.2,42904.1,90463.7,99299.4,1895680.4,53894.8,7429923.4,2048874.5999999999,499579.03344231733,19621.779371147768,44759.8082727127,12646.39408052746,185287.93220131742,4799.883890262347,458108.9670910623,202734.21017210724,10060574
104,2022-03-15,454288.8,43109.5,90014.9,97495.9,1902762.9,53894.8,7419007.2,2054153.5999999999,502583.6994244442,19579.29718988912,44485.34084043866,12311.308431275695,185856.41367165674,4799.883890262347,460798.22742406465,202967.6059931948,10060574
105,2022-03-16,460222.2,43318.0,89609.1,95816.1,1909743.1,53894.8,7407970.7,2059454.0,505661.78945690574,19549.5658212657,44163.32536947371,12101.260012494567,186421.77308482505,4799.883890262347,463529.6026087331,203322.91698758196,10060574
106,2022-03-17,466429.9,43572.4,89227.8,94171.0,1916881.2,53894.8,7396396.9,2064947.0,508871.2160449734,19440.001863168633,43868.774484364156,11921.212891312696,186909.5380700514,4799.883890262347,466353.33881499124,203630.63485162644,10060574
107,2022-03-18,472449.3,43801.0,88947.5,92708.0,1923598.6,53894.8,7385174.8,2070201.4000000001,512124.09696479817,19409.227527132552,43605.898535060594,11766.955791537588,187351.89043359022,4799.883890262347,469185.3703782334,203918.73011539015,10060574
108,2022-03-19,478432.2,44029.1,88734.2,91303.4,1930222.9,53894.8,7373957.4,2075421.0999999999,515321.6366933956,19382.189047937798,43402.41540237133,11542.214676568792,187811.29122896204,4799.883890262347,471916.4806052444,204153.3897957932,10060574
109,2022-03-20,484411.3,44355.0,88496.1,89944.6,1936828.3,53894.8,7362643.9,2080667.7000000002,518558.52045339113,19319.69923161331,43204.3539691314,11303.238334212016,188292.36885070516,4799.883890262347,474690.264096379,204395.4910751795,10060574
110,2022-03-21,490439.0,44643.8,88353.8,88647.0,1943306.3,53894.8,7351289.3,2085848.1,521852.76759791165,19328.879583669615,43045.977189047524,11094.039850297997,188663.84835100232,4799.883890262347,477478.6332461485,204557.77209156266,10060574
111,2022-03-22,496456.4,45009.2,88255.8,87441.1,1949709.7,53894.8,7339807.0,2091045.6,525144.1969935877,19284.454240657167,42910.71818974835,10895.176083478413,189079.6273341208,4799.883890262347,480221.0880178004,204774.68730786158,10060574
112,2022-03-23,502599.6,45309.7,88207.1,86314.4,1956042.1,53894.8,7328206.3,2096251.3,528549.5483954555,19282.29040881814,42768.67151186719,10844.305807196697,189430.71627455245,4799.883890262347,483056.2505495711,205074.9059720115,10060574
