,date,iso3,region,confirmed,deaths,recovered,people_vaccinated,population,new_cases
40535,2022-04-13,ITA,Calabria,325745.0,2408.0,239603.0,1547223.0,1956687,2002.0
40536,2022-04-14,ITA,Calabria,327582.0,2412.0,241104.0,1547271.0,1956687,1837.0
40537,2022-04-15,ITA,Calabria,329440.0,2417.0,242432.0,1547309.0,1956687,1858.0
40538,2022-04-16,ITA,Calabria,331313.0,2422.0,244752.0,1547328.0,1956687,1873.0
40539,2022-04-17,ITA,Calabria,332807.0,2426.0,247121.0,1547328.0,1956687,1494.0
40540,2022-04-18,ITA,Calabria,333566.0,2428.0,248144.0,1547328.0,1956687,759.0
40541,2022-04-19,ITA,Calabria,334415.0,2436.0,249268.0,1547359.0,1956687,849.0
40542,2022-04-20,ITA,Calabria,337966.0,2441.0,250951.0,1547416.0,1956687,3551.0
40543,2022-04-21,ITA,Calabria,340274.0,2449.0,252985.0,1547457.0,1956687,2308.0
40544,2022-04-22,ITA,Calabria,342753.0,2460.0,254476.0,1547496.0,1956687,2479.0
40545,2022-04-23,ITA,Calabria,345115.0,2465.0,256757.0,1547526.0,1956687,2362.0
40546,2022-04-24,ITA,Calabria,347234.0,2465.0,258857.0,1547526.0,1956687,2119.0
40547,2022-04-25,ITA,Calabria,348057.0,2472.0,259610.0,1547530.0,1956687,823.0
40548,2022-04-26,ITA,Calabria,349373.0,2479.0,260573.0,1547563.0,1956687,1316.0
40549,2022-04-27,ITA,Calabria,352430.0,2485.0,263816.0,1547601.0,1956687,3057.0
40550,2022-04-28,ITA,Calabria,354493.0,2491.0,265322.0,1547633.0,1956687,2063.0
40551,2022-04-29,ITA,Calabria,356327.0,2495.0,268162.0,1547660.0,1956687,1834.0
40552,2022-04-30,ITA,Calabria,357883.0,2503.0,270745.0,1547678.0,1956687,1556.0
40553,2022-05-01,ITA,Calabria,359129.0,2505.0,272468.0,1547680.0,1956687,1246.0
40554,2022-05-02,ITA,Calabria,360062.0,2509.0,273249.0,1547704.0,1956687,933.0
40555,2022-05-03,ITA,Calabria,362346.0,2515.0,277091.0,1547726.0,1956687,2284.0
40556,2022-05-04,ITA,Calabria,363940.0,2520.0,280495.0,1547742.0,1956687,1594.0
40557,2022-05-05,ITA,Calabria,365531.0,2523.0,283827.0,1547764.0,1956687,1591.0
40558,2022-05-06,ITA,Calabria,367120.0,2528.0,287241.0,1547784.0,1956687,1589.0
40559,2022-05-07,ITA,Calabria,368410.0,2533.0,290194.0,1547801.0,1956687,1290.0
40560,2022-05-08,ITA,Calabria,369423.0,2537.0,291857.0,1547802.0,1956687,1013.0
40561,2022-05-09,ITA,Calabria,370117.0,2539.0,293074.0,1547816.0,1956687,694.0
40562,2022-05-10,ITA,Calabria,372126.0,2542.0,296167.0,1547835.0,1956687,2009.0
40563,2022-05-11,ITA,Calabria,373435.0,2544.0,299206.0,1547855.0,1956687,1309.0
40564,2022-05-12,ITA,Calabria,374647.0,2545.0,301786.0,1547866.0,1956687,1212.0
40565,2022-05-13,ITA,Calabria,375841.0,2548.0,304442.0,1547878.0,1956687,1194.0
40566,2022-05-14,ITA,Calabria,376925.0,2553.0,306669.0,1547890.0,1956687,1084.0
40567,2022-05-15,ITA,Calabria,377616.0,2557.0,307782.0,1547891.0,1956687,691.0
40568,2022-05-16,ITA,Calabria,378062.0,2561.0,310327.0,1547899.0,1956687,446.0
40569,2022-05-17,ITA,Calabria,379686.0,2566.0,313670.0,1547904.0,1956687,1624.0
40570,2022-05-18,ITA,Calabria,380617.0,2568.0,318232.0,1547910.0,1956687,931.0
40571,2022-05-19,ITA,Calabria,381570.0,2572.0,321414.0,1547920.0,1956687,953.0
40572,2022-05-20,ITA,Calabria,382495.0,2579.0,325029.0,1547925.0,1956687,925.0
40573,2022-05-21,ITA,Calabria,383329.0,2581.0,327177.0,1547934.0,1956687,834.0
40574,2022-05-22,ITA,Calabria,383808.0,2582.0,329247.0,1547934.0,1956687,479.0
40575,2022-05-23,ITA,Calabria,384217.0,2585.0,331066.0,1547939.0,1956687,409.0
40576,2022-05-24,ITA,Calabria,385292.0,2587.0,334533.0,1547943.0,1956687,1075.0
40577,2022-05-25,ITA,Calabria,386055.0,2592.0,337967.0,1547959.0,1956687,763.0
40578,2022-05-26,ITA,Calabria,386611.0,2597.0,340598.0,1547962.0,1956687,556.0
40579,2022-05-27,ITA,Calabria,387282.0,2599.0,342987.0,1547976.0,1956687,671.0
40580,2022-05-28,ITA,Calabria,387879.0,2606.0,345028.0,1547981.0,1956687,597.0
40581,2022-05-29,ITA,Calabria,388468.0,2607.0,346175.0,1547981.0,1956687,589.0
40582,2022-05-30,ITA,Calabria,388905.0,2607.0,347314.0,1547986.0,1956687,437.0
40583,2022-05-31,ITA,Calabria,389738.0,2611.0,348542.0,1547997.0,1956687,833.0
40584,2022-06-01,ITA,Calabria,390339.0,2616.0,351533.0,1548008.0,1956687,601.0
40585,2022-06-02,ITA,Calabria,390867.0,2616.0,352958.0,1548008.0,1956687,528.0
40586,2022-06-03,ITA,Calabria,391359.0,2618.0,353771.0,1548016.0,1956687,492.0
40587,2022-06-04,ITA,Calabria,392136.0,2621.0,355110.0,1548042.0,1956687,777.0
40588,2022-06-05,ITA,Calabria,392562.0,2622.0,355817.0,1548043.0,1956687,426.0
40589,2022-06-06,ITA,Calabria,392899.0,2623.0,356438.0,1548046.0,1956687,337.0
40590,2022-06-07,ITA,Calabria,393701.0,2623.0,357712.0,1548053.0,1956687,802.0
40591,2022-06-08,ITA,Calabria,394204.0,2625.0,358780.0,1548062.0,1956687,503.0
40592,2022-06-09,ITA,Calabria,394691.0,2629.0,359568.0,1548074.0,1956687,487.0
40593,2022-06-10,ITA,Calabria,395151.0,2631.0,360616.0,1548085.0,1956687,460.0
40594,2022-06-11,ITA,Calabria,395645.0,2632.0,361388.0,1548088.0,1956687,494.0
40595,2022-06-12,ITA,Calabria,395998.0,2633.0,361801.0,1548089.0,1956687,353.0
40596,2022-06-13,ITA,Calabria,396362.0,2635.0,362187.0,1548094.0,1956687,364.0
40597,2022-06-14,ITA,Calabria,397381.0,2637.0,363138.0,1548101.0,1956687,1019.0
40598,2022-06-15,ITA,Calabria,398247.0,2638.0,364051.0,1548119.0,1956687,866.0
40599,2022-06-16,ITA,Calabria,399085.0,2639.0,365010.0,1548125.0,1956687,838.0
40600,2022-06-17,ITA,Calabria,399925.0,2641.0,366284.0,1548134.0,1956687,840.0
40601,2022-06-18,ITA,Calabria,400867.0,2642.0,367489.0,1548149.0,1956687,942.0
40602,2022-06-19,ITA,Calabria,401605.0,2644.0,367851.0,1548150.0,1956687,738.0
40603,2022-06-20,ITA,Calabria,402052.0,2648.0,368088.0,1548159.0,1956687,447.0
40604,2022-06-21,ITA,Calabria,403498.0,2652.0,369332.0,1548170.0,1956687,1446.0
40605,2022-06-22,ITA,Calabria,404786.0,2654.0,370028.0,1548176.0,1956687,1288.0
40606,2022-06-23,ITA,Calabria,405964.0,2656.0,370792.0,1548188.0,1956687,1178.0
40607,2022-06-24,ITA,Calabria,407211.0,2657.0,371719.0,1548208.0,1956687,1247.0
40608,2022-06-25,ITA,Calabria,408562.0,2660.0,372285.0,1548218.0,1956687,1351.0
40609,2022-06-26,ITA,Calabria,409685.0,2661.0,372584.0,,1956687,1123.0
40610,2022-06-27,ITA,Calabria,410409.0,2665.0,372775.0,1548223.0,1956687,724.0
40611,2022-06-28,ITA,Calabria,412757.0,2670.0,373448.0,1548232.0,1956687,2348.0
40612,2022-06-29,ITA,Calabria,414650.0,2671.0,374403.0,1548236.0,1956687,1893.0
40613,2022-06-30,ITA,Calabria,416640.0,2674.0,375014.0,1548246.0,1956687,1990.0
40614,2022-07-01,ITA,Calabria,418629.0,2679.0,375776.0,1548254.0,1956687,1989.0
40615,2022-07-02,ITA,Calabria,420825.0,2681.0,376519.0,1548266.0,1956687,2196.0
40616,2022-07-03,ITA,Calabria,422453.0,2683.0,377128.0,,1956687,1628.0
40617,2022-07-04,ITA,Calabria,423909.0,2686.0,377524.0,1548270.0,1956687,1456.0
40618,2022-07-05,ITA,Calabria,427446.0,2687.0,378658.0,1548281.0,1956687,3537.0
40619,2022-07-06,ITA,Calabria,429985.0,2690.0,379644.0,1548290.0,1956687,2539.0
40620,2022-07-07,ITA,Calabria,433829.0,2693.0,380186.0,1548296.0,1956687,3844.0
40621,2022-07-08,ITA,Calabria,436853.0,2698.0,381494.0,1548306.0,1956687,3024.0
40622,2022-07-09,ITA,Calabria,439852.0,2702.0,382618.0,1548315.0,1956687,2999.0
40623,2022-07-10,ITA,Calabria,441809.0,2706.0,383581.0,1548315.0,1956687,1957.0
40624,2022-07-11,ITA,Calabria,443693.0,2712.0,384202.0,1548335.0,1956687,1884.0
40625,2022-07-12,ITA,Calabria,448291.0,2716.0,385623.0,1548340.0,1956687,4598.0
40626,2022-07-13,ITA,Calabria,451469.0,2719.0,386870.0,1548355.0,1956687,3178.0
40627,2022-07-14,ITA,Calabria,454618.0,2723.0,388127.0,1548360.0,1956687,3149.0
40628,2022-07-15,ITA,Calabria,457675.0,2729.0,389781.0,1548381.0,1956687,3057.0
40629,2022-07-16,ITA,Calabria,460328.0,2733.0,391158.0,1548394.0,1956687,2653.0
40630,2022-07-17,ITA,Calabria,462441.0,2736.0,392371.0,,1956687,2113.0
40631,2022-07-18,ITA,Calabria,464165.0,2741.0,393439.0,1548416.0,1956687,1724.0
40632,2022-07-19,ITA,Calabria,468370.0,2748.0,395812.0,1548424.0,1956687,4205.0
40633,2022-07-20,ITA,Calabria,471456.0,2754.0,397311.0,1548442.0,1956687,3086.0
40634,2022-07-21,ITA,Calabria,474476.0,2758.0,398814.0,1548450.0,1956687,3020.0
40635,2022-07-22,ITA,Calabria,477216.0,2766.0,401018.0,1548461.0,1956687,2740.0
40636,2022-07-23,ITA,Calabria,479609.0,2770.0,402800.0,1548465.0,1956687,2393.0
40637,2022-07-24,ITA,Calabria,481333.0,2774.0,404991.0,1548465.0,1956687,1724.0
40638,2022-07-25,ITA,Calabria,482724.0,2785.0,406379.0,1548472.0,1956687,1391.0
40639,2022-07-26,ITA,Calabria,486220.0,2789.0,408982.0,1548476.0,1956687,3496.0
40640,2022-07-27,ITA,Calabria,488786.0,2802.0,410804.0,1548483.0,1956687,2566.0
40641,2022-07-28,ITA,Calabria,490987.0,2807.0,412237.0,1548494.0,1956687,2201.0
40642,2022-07-29,ITA,Calabria,493096.0,2813.0,415018.0,1548506.0,1956687,2109.0
40643,2022-07-30,ITA,Calabria,494939.0,2816.0,416974.0,1548509.0,1956687,1843.0
40644,2022-07-31,ITA,Calabria,496355.0,2823.0,418655.0,,1956687,1416.0
40645,2022-08-01,ITA,Calabria,497393.0,2829.0,419967.0,1548519.0,1956687,1038.0
40646,2022-08-02,ITA,Calabria,499986.0,2833.0,422629.0,1548526.0,1956687,2593.0
40647,2022-08-03,ITA,Calabria,501838.0,2839.0,424769.0,1548536.0,1956687,1852.0
40648,2022-08-04,ITA,Calabria,503430.0,2842.0,426290.0,1548542.0,1956687,1592.0
40649,2022-08-05,ITA,Calabria,505054.0,2847.0,428676.0,1548547.0,1956687,1624.0
40650,2022-08-06,ITA,Calabria,506411.0,2848.0,430947.0,1548554.0,1956687,1357.0
40651,2022-08-07,ITA,Calabria,507373.0,2856.0,432596.0,1548556.0,1956687,962.0
40652,2022-08-08,ITA,Calabria,507985.0,2860.0,433703.0,1548564.0,1956687,612.0
40653,2022-08-09,ITA,Calabria,509880.0,2865.0,435935.0,1548570.0,1956687,1895.0
40654,2022-08-10,ITA,Calabria,511265.0,2869.0,437936.0,1548584.0,1956687,1385.0
40655,2022-08-11,ITA,Calabria,512594.0,2873.0,438897.0,1548590.0,1956687,1329.0
40656,2022-08-12,ITA,Calabria,513794.0,2880.0,440983.0,1548596.0,1956687,1200.0
40657,2022-08-13,ITA,Calabria,514882.0,2890.0,442767.0,1548599.0,1956687,1088.0
40658,2022-08-14,ITA,Calabria,515904.0,2894.0,443978.0,1548599.0,1956687,1022.0
40659,2022-08-15,ITA,Calabria,516462.0,2895.0,444971.0,,1956687,558.0
40660,2022-08-16,ITA,Calabria,517067.0,2897.0,445918.0,1548605.0,1956687,605.0
40661,2022-08-17,ITA,Calabria,519183.0,2901.0,447562.0,1548614.0,1956687,2116.0
40662,2022-08-18,ITA,Calabria,520837.0,2903.0,449068.0,1548624.0,1956687,1654.0
40663,2022-08-19,ITA,Calabria,522436.0,2909.0,451301.0,1548629.0,1956687,1599.0
40664,2022-08-20,ITA,Calabria,523984.0,2909.0,452804.0,1548631.0,1956687,1548.0
40665,2022-08-21,ITA,Calabria,525202.0,2917.0,453791.0,1548632.0,1956687,1218.0
40666,2022-08-22,ITA,Calabria,525901.0,2917.0,454583.0,1548633.0,1956687,699.0
40667,2022-08-23,ITA,Calabria,528309.0,2922.0,456167.0,1548645.0,1956687,2408.0
40668,2022-08-24,ITA,Calabria,529857.0,2927.0,458129.0,1548657.0,1956687,1548.0
40669,2022-08-25,ITA,Calabria,531383.0,2932.0,459523.0,1548667.0,1956687,1526.0
40670,2022-08-26,ITA,Calabria,532729.0,2935.0,461454.0,1548672.0,1956687,1346.0
40671,2022-08-27,ITA,Calabria,533888.0,2937.0,463195.0,1548676.0,1956687,1159.0
40672,2022-08-28,ITA,Calabria,534959.0,2939.0,464122.0,1548678.0,1956687,1071.0
40673,2022-08-29,ITA,Calabria,535523.0,2939.0,464722.0,1548684.0,1956687,564.0
40674,2022-08-30,ITA,Calabria,537474.0,2944.0,466905.0,1548691.0,1956687,1951.0
40675,2022-08-31,ITA,Calabria,538505.0,2950.0,470110.0,1548703.0,1956687,1031.0
40676,2022-09-01,ITA,Calabria,539629.0,2951.0,473404.0,1548712.0,1956687,1124.0
40677,2022-09-02,ITA,Calabria,540538.0,2955.0,477607.0,1548731.0,1956687,909.0
40678,2022-09-03,ITA,Calabria,541415.0,2957.0,480504.0,1548732.0,1956687,877.0
40679,2022-09-04,ITA,Calabria,542132.0,2959.0,481919.0,,1956687,717.0
40680,2022-09-05,ITA,Calabria,542425.0,2963.0,482659.0,1548737.0,1956687,293.0
40681,2022-09-06,ITA,Calabria,543503.0,2966.0,484885.0,1548741.0,1956687,1078.0
40682,2022-09-07,ITA,Calabria,544245.0,2969.0,488105.0,1548744.0,1956687,742.0
40683,2022-09-08,ITA,Calabria,544934.0,2969.0,491105.0,1548750.0,1956687,689.0
40684,2022-09-09,ITA,Calabria,545525.0,2972.0,494227.0,1548767.0,1956687,591.0
40685,2022-09-10,ITA,Calabria,546184.0,2972.0,496475.0,1548771.0,1956687,659.0
40686,2022-09-11,ITA,Calabria,546605.0,2973.0,497212.0,,1956687,421.0
40687,2022-09-12,ITA,Calabria,546821.0,2973.0,497688.0,1548774.0,1956687,216.0
40688,2022-09-13,ITA,Calabria,547635.0,2974.0,499718.0,1548777.0,1956687,814.0
40689,2022-09-14,ITA,Calabria,548209.0,2983.0,502393.0,1548782.0,1956687,574.0
40690,2022-09-15,ITA,Calabria,548731.0,2984.0,504026.0,1548806.0,1956687,522.0
40691,2022-09-16,ITA,Calabria,549225.0,2986.0,506329.0,1548813.0,1956687,494.0
40692,2022-09-17,ITA,Calabria,549698.0,2988.0,507336.0,1548823.0,1956687,473.0
40693,2022-09-18,ITA,Calabria,550123.0,2990.0,507657.0,,1956687,425.0
40694,2022-09-19,ITA,Calabria,550408.0,2991.0,508048.0,1548827.0,1956687,285.0
40695,2022-09-20,ITA,Calabria,551224.0,2995.0,509157.0,1548827.0,1956687,816.0
40696,2022-09-21,ITA,Calabria,551804.0,2996.0,510176.0,1548841.0,1956687,580.0
40697,2022-09-22,ITA,Calabria,552374.0,2997.0,511187.0,1548847.0,1956687,570.0
40698,2022-09-23,ITA,Calabria,552945.0,3001.0,512065.0,1548854.0,1956687,571.0
40699,2022-09-24,ITA,Calabria,553481.0,3001.0,512875.0,1548854.0,1956687,536.0
40700,2022-09-25,ITA,Calabria,553948.0,3001.0,513136.0,,1956687,467.0
40701,2022-09-26,ITA,Calabria,554243.0,3003.0,513461.0,1548861.0,1956687,295.0
40702,2022-09-27,ITA,Calabria,555462.0,3004.0,514015.0,1548863.0,1956687,1219.0
40703,2022-09-28,ITA,Calabria,556394.0,3007.0,514578.0,1548867.0,1956687,932.0
40704,2022-09-29,ITA,Calabria,557231.0,3007.0,515131.0,1548874.0,1956687,837.0
40705,2022-09-30,ITA,Calabria,558074.0,3010.0,515832.0,1548875.0,1956687,843.0
40706,2022-10-01,ITA,Calabria,558849.0,3011.0,516229.0,1548876.0,1956687,775.0
40707,2022-10-02,ITA,Calabria,559450.0,3012.0,516665.0,,1956687,601.0
40708,2022-10-03,ITA,Calabria,559818.0,3017.0,516922.0,1548877.0,1956687,368.0
40709,2022-10-04,ITA,Calabria,561208.0,3017.0,517745.0,1548878.0,1956687,1390.0
40710,2022-10-05,ITA,Calabria,562046.0,3017.0,518657.0,1548884.0,1956687,838.0
40711,2022-10-06,ITA,Calabria,562944.0,3019.0,519345.0,1548885.0,1956687,898.0
40712,2022-10-07,ITA,Calabria,563877.0,3022.0,519947.0,1548888.0,1956687,933.0
40713,2022-10-08,ITA,Calabria,564738.0,3024.0,547422.0,1548890.0,1956687,861.0
40714,2022-10-09,ITA,Calabria,565475.0,3024.0,547672.0,1548891.0,1956687,737.0
40715,2022-10-10,ITA,Calabria,565905.0,3024.0,548033.0,1548893.0,1956687,430.0
40716,2022-10-11,ITA,Calabria,567289.0,3025.0,549370.0,1548895.0,1956687,1384.0
40717,2022-10-12,ITA,Calabria,568131.0,3029.0,552134.0,1548900.0,1956687,842.0
40718,2022-10-13,ITA,Calabria,569112.0,3031.0,554361.0,1548902.0,1956687,981.0
40719,2022-10-14,ITA,Calabria,569969.0,3033.0,555019.0,1548903.0,1956687,857.0
40720,2022-10-15,ITA,Calabria,570733.0,3034.0,555976.0,1548905.0,1956687,764.0
40721,2022-10-16,ITA,Calabria,571310.0,3034.0,556263.0,1548905.0,1956687,577.0
40722,2022-10-17,ITA,Calabria,571636.0,3036.0,557109.0,1548907.0,1956687,326.0
40723,2022-10-18,ITA,Calabria,572897.0,3036.0,558086.0,1548910.0,1956687,1261.0
40724,2022-10-19,ITA,Calabria,573727.0,3040.0,559223.0,1548916.0,1956687,830.0
40725,2022-10-20,ITA,Calabria,574518.0,3044.0,560746.0,1548918.0,1956687,791.0
40726,2022-10-21,ITA,Calabria,575240.0,3049.0,561609.0,1548924.0,1956687,722.0
40727,2022-10-22,ITA,Calabria,575943.0,3050.0,562374.0,1548924.0,1956687,703.0
40728,2022-10-23,ITA,Calabria,576471.0,3051.0,562776.0,,1956687,528.0
40729,2022-10-24,ITA,Calabria,576754.0,3052.0,563337.0,1548929.0,1956687,283.0
40730,2022-10-25,ITA,Calabria,577772.0,3054.0,564534.0,1548932.0,1956687,1018.0
40731,2022-10-26,ITA,Calabria,578463.0,3055.0,565616.0,1548938.0,1956687,691.0
40732,2022-10-27,ITA,Calabria,579151.0,3058.0,566302.0,1548957.0,1956687,688.0
40733,2022-10-28,ITA,Calabria,579770.0,3060.0,567154.0,1548963.0,1956687,619.0
40734,2022-10-29,ITA,Calabria,580383.0,3061.0,568352.0,1548967.0,1956687,613.0
40735,2022-10-30,ITA,Calabria,580772.0,3061.0,568557.0,1548967.0,1956687,389.0
40736,2022-10-31,ITA,Calabria,581012.0,3063.0,569029.0,1548968.0,1956687,240.0
40737,2022-11-01,ITA,Calabria,581819.0,3065.0,570412.0,1548968.0,1956687,807.0
40738,2022-11-02,ITA,Calabria,582042.0,3066.0,570768.0,1548971.0,1956687,223.0
40739,2022-11-03,ITA,Calabria,582921.0,3067.0,571382.0,1548972.0,1956687,879.0
40740,2022-11-04,ITA,Calabria,583481.0,3068.0,572498.0,1548972.0,1956687,560.0
40741,2022-11-05,ITA,Calabria,584027.0,3072.0,573147.0,1548973.0,1956687,546.0
40742,2022-11-06,ITA,Calabria,584470.0,3073.0,573403.0,1548973.0,1956687,443.0
40743,2022-11-07,ITA,Calabria,584678.0,3073.0,574165.0,1548976.0,1956687,208.0
40744,2022-11-08,ITA,Calabria,585418.0,3079.0,575219.0,1548976.0,1956687,740.0
40745,2022-11-09,ITA,Calabria,585984.0,3083.0,575849.0,1548976.0,1956687,566.0
40746,2022-11-10,ITA,Calabria,586611.0,3085.0,576265.0,1548977.0,1956687,627.0
40747,2022-11-11,ITA,Calabria,587161.0,3089.0,577196.0,1548978.0,1956687,550.0
40748,2022-11-12,ITA,Calabria,587684.0,3092.0,577514.0,1548981.0,1956687,523.0
40749,2022-11-13,ITA,Calabria,588138.0,3095.0,577852.0,1548981.0,1956687,454.0
40750,2022-11-14,ITA,Calabria,588337.0,3095.0,578137.0,1548981.0,1956687,199.0
40751,2022-11-15,ITA,Calabria,589255.0,3099.0,579288.0,1548984.0,1956687,918.0
40752,2022-11-16,ITA,Calabria,589877.0,3101.0,579887.0,1548985.0,1956687,622.0
40753,2022-11-17,ITA,Calabria,590537.0,3101.0,580428.0,1548987.0,1956687,660.0
40754,2022-11-18,ITA,Calabria,591132.0,3104.0,580969.0,1548990.0,1956687,595.0
40755,2022-11-19,ITA,Calabria,591656.0,3105.0,581608.0,1548990.0,1956687,524.0
40756,2022-11-20,ITA,Calabria,592171.0,3106.0,581871.0,1548990.0,1956687,515.0
40757,2022-11-21,ITA,Calabria,592375.0,3109.0,582411.0,1548993.0,1956687,204.0
40758,2022-11-22,ITA,Calabria,593170.0,3113.0,583219.0,1548994.0,1956687,795.0
40759,2022-11-23,ITA,Calabria,593653.0,3114.0,583529.0,1548995.0,1956687,483.0
40760,2022-11-24,ITA,Calabria,594197.0,3114.0,584115.0,1549001.0,1956687,544.0
40761,2022-11-25,ITA,Calabria,594826.0,3115.0,584816.0,1549001.0,1956687,629.0
40762,2022-11-26,ITA,Calabria,595336.0,3117.0,585300.0,1549001.0,1956687,510.0
40763,2022-11-27,ITA,Calabria,595730.0,3119.0,585616.0,1549001.0,1956687,394.0
40764,2022-11-28,ITA,Calabria,595929.0,3122.0,585900.0,1549003.0,1956687,199.0
40765,2022-11-29,ITA,Calabria,596934.0,3123.0,587126.0,1549004.0,1956687,1005.0
40766,2022-11-30,ITA,Calabria,597554.0,3127.0,587556.0,1549011.0,1956687,620.0
40767,2022-12-01,ITA,Calabria,598087.0,3128.0,588069.0,1549011.0,1956687,533.0
40768,2022-12-02,ITA,Calabria,598682.0,3130.0,588841.0,1549017.0,1956687,595.0
40769,2022-12-03,ITA,Calabria,599384.0,3132.0,589276.0,1549020.0,1956687,702.0
40770,2022-12-04,ITA,Calabria,600002.0,3134.0,589611.0,1549020.0,1956687,618.0
40771,2022-12-05,ITA,Calabria,600278.0,3134.0,589772.0,1549026.0,1956687,276.0
40772,2022-12-06,ITA,Calabria,601429.0,3135.0,590734.0,1549027.0,1956687,1151.0
40773,2022-12-07,ITA,Calabria,602171.0,3136.0,591234.0,1549041.0,1956687,742.0
40774,2022-12-08,ITA,Calabria,602806.0,3140.0,591728.0,1549041.0,1956687,635.0
40775,2022-12-09,ITA,Calabria,603076.0,3142.0,591962.0,1549042.0,1956687,270.0
40776,2022-12-10,ITA,Calabria,603990.0,3143.0,592545.0,1549042.0,1956687,914.0
40777,2022-12-11,ITA,Calabria,604494.0,3146.0,592940.0,1549042.0,1956687,504.0
40778,2022-12-12,ITA,Calabria,604789.0,3147.0,593241.0,1549042.0,1956687,295.0
40779,2022-12-13,ITA,Calabria,605929.0,3150.0,594260.0,1549043.0,1956687,1140.0
40780,2022-12-14,ITA,Calabria,606639.0,3154.0,595013.0,1549044.0,1956687,710.0
40781,2022-12-15,ITA,Calabria,607372.0,3157.0,595887.0,1549052.0,1956687,733.0
40782,2022-12-16,ITA,Calabria,607976.0,3158.0,596857.0,1549052.0,1956687,604.0
40783,2022-12-17,ITA,Calabria,608635.0,3159.0,597520.0,1549052.0,1956687,659.0
40784,2022-12-18,ITA,Calabria,609139.0,3163.0,598000.0,1549052.0,1956687,504.0
40785,2022-12-19,ITA,Calabria,609414.0,3169.0,598218.0,1549054.0,1956687,275.0
40786,2022-12-20,ITA,Calabria,610220.0,3174.0,599442.0,1549054.0,1956687,806.0
40787,2022-12-21,ITA,Calabria,610808.0,3177.0,600297.0,1549057.0,1956687,588.0
40788,2022-12-22,ITA,Calabria,611274.0,3181.0,600742.0,1549058.0,1956687,466.0
40789,2022-12-23,ITA,Calabria,611848.0,3184.0,601957.0,1549061.0,1956687,574.0
40790,2022-12-24,ITA,Calabria,612479.0,3189.0,602535.0,1549061.0,1956687,631.0
40791,2022-12-25,ITA,Calabria,612886.0,3197.0,602851.0,,1956687,407.0
40792,2022-12-26,ITA,Calabria,613007.0,3198.0,603313.0,1549061.0,1956687,121.0
40793,2022-12-27,ITA,Calabria,613276.0,3204.0,603652.0,1549063.0,1956687,269.0
40794,2022-12-28,ITA,Calabria,614383.0,3204.0,604855.0,1549063.0,1956687,1107.0
40795,2022-12-29,ITA,Calabria,615218.0,3205.0,605308.0,1549066.0,1956687,835.0
40796,2022-12-30,ITA,Calabria,616014.0,3207.0,606100.0,1549067.0,1956687,796.0
40797,2022-12-31,ITA,Calabria,616917.0,3212.0,606789.0,1549067.0,1956687,903.0
40798,2023-01-01,ITA,Calabria,617533.0,3215.0,607087.0,,1956687,616.0
40799,2023-01-02,ITA,Calabria,617727.0,3219.0,607655.0,1549068.0,1956687,194.0
40800,2023-01-03,ITA,Calabria,618883.0,3224.0,609312.0,1549071.0,1956687,1156.0
40801,2023-01-04,ITA,Calabria,619520.0,3227.0,610051.0,1549071.0,1956687,637.0
40802,2023-01-05,ITA,Calabria,620260.0,3232.0,611174.0,1549072.0,1956687,740.0
40803,2023-01-06,ITA,Calabria,621089.0,3237.0,612407.0,,1956687,829.0
40804,2023-01-07,ITA,Calabria,621368.0,3238.0,612755.0,1549072.0,1956687,279.0
40805,2023-01-08,ITA,Calabria,621939.0,3240.0,613537.0,,1956687,571.0
40806,2023-01-09,ITA,Calabria,622277.0,3242.0,614171.0,1549072.0,1956687,338.0
40807,2023-01-10,ITA,Calabria,623213.0,3247.0,615198.0,1549072.0,1956687,936.0
40808,2023-01-11,ITA,Calabria,623745.0,3254.0,616068.0,1549072.0,1956687,532.0
40809,2023-01-12,ITA,Calabria,624191.0,3257.0,616719.0,1549077.0,1956687,446.0
40810,2023-01-13,ITA,Calabria,624519.0,3260.0,617288.0,1549078.0,1956687,328.0
40811,2023-01-14,ITA,Calabria,624876.0,3261.0,617754.0,1549079.0,1956687,357.0
40812,2023-01-15,ITA,Calabria,625119.0,3262.0,618158.0,1549079.0,1956687,243.0
40813,2023-01-16,ITA,Calabria,625308.0,3266.0,618358.0,1549081.0,1956687,189.0
40814,2023-01-17,ITA,Calabria,625777.0,3268.0,618950.0,1549085.0,1956687,469.0
40815,2023-01-18,ITA,Calabria,626056.0,3269.0,619431.0,1549085.0,1956687,279.0
40816,2023-01-19,ITA,Calabria,626357.0,3277.0,620252.0,1549086.0,1956687,301.0
40817,2023-01-20,ITA,Calabria,626616.0,3278.0,620763.0,1549086.0,1956687,259.0
40818,2023-01-21,ITA,Calabria,626876.0,3283.0,621081.0,1549086.0,1956687,260.0
40819,2023-01-22,ITA,Calabria,627063.0,3284.0,621245.0,1549086.0,1956687,187.0
40820,2023-01-23,ITA,Calabria,627176.0,3286.0,621461.0,1549088.0,1956687,113.0
40821,2023-01-24,ITA,Calabria,627435.0,3286.0,621876.0,1549091.0,1956687,259.0
40822,2023-01-25,ITA,Calabria,627609.0,3289.0,622360.0,1549092.0,1956687,174.0
40823,2023-01-26,ITA,Calabria,627783.0,3291.0,622602.0,1549116.0,1956687,174.0
40824,2023-01-27,ITA,Calabria,627925.0,3294.0,622903.0,1549122.0,1956687,142.0
