,region,date,variable,value
11192,Normandie,2022-03-15,temperature,10.06927037590367
11193,Normandie,2022-03-16,temperature,10.484864855325506
11194,Normandie,2022-03-17,temperature,7.666515113742905
11195,Normandie,2022-03-18,temperature,8.6778453066847
11196,Normandie,2022-03-19,temperature,9.684288929739326
11197,Normandie,2022-03-20,temperature,7.7059105124158265
11198,Normandie,2022-03-21,temperature,10.674504734059106
11199,Normandie,2022-03-22,temperature,11.46770423148016
11200,Normandie,2022-03-23,temperature,10.531899319590636
11201,Normandie,2022-03-24,temperature,11.027803270543078
11202,Normandie,2022-03-25,temperature,11.398564933882014
11203,Normandie,2022-03-26,temperature,11.31298533615039
11204,Normandie,2022-03-27,temperature,11.680303126317636
11205,Normandie,2022-03-28,temperature,12.132893022395107
11206,Normandie,2022-03-29,temperature,11.396136150574975
11207,Normandie,2022-03-30,temperature,9.109159142958731
11208,Normandie,2022-03-31,temperature,5.031401193066178
11209,Normandie,2022-04-01,temperature,3.7355871401682075
11210,Normandie,2022-04-02,temperature,4.447560355642229
11211,Normandie,2022-04-03,temperature,4.310489503947763
11212,Normandie,2022-04-04,temperature,6.666954154889801
11213,Normandie,2022-04-05,temperature,10.429049358057002
11214,Normandie,2022-04-06,temperature,10.156861902731064
11215,Normandie,2022-04-07,temperature,10.317144812548502
11216,Normandie,2022-04-08,temperature,5.873731037357616
11217,Normandie,2022-04-09,temperature,6.649372470459016
11218,Normandie,2022-04-10,temperature,7.76368758338957
11219,Normandie,2022-04-11,temperature,12.155638703158909
11220,Normandie,2022-04-12,temperature,13.16978699741011
11221,Normandie,2022-04-13,temperature,12.220894268953193
11222,Normandie,2022-04-14,temperature,12.541692110001692
11223,Normandie,2022-04-15,temperature,13.376104869231126
11224,Normandie,2022-04-16,temperature,12.693235499075445
11225,Normandie,2022-04-17,temperature,12.60147537259599
11226,Normandie,2022-04-18,temperature,10.860214952169828
11227,Normandie,2022-04-19,temperature,9.817804693181216
11228,Normandie,2022-04-20,temperature,11.791146893614911
11229,Normandie,2022-04-21,temperature,12.764182798059123
11230,Normandie,2022-04-22,temperature,12.434585055175225
11231,Normandie,2022-04-23,temperature,12.856624261664491
11232,Normandie,2022-04-24,temperature,12.618065886806166
11233,Normandie,2022-04-25,temperature,10.199354406582218
11234,Normandie,2022-04-26,temperature,10.50866086328296
11235,Normandie,2022-04-27,temperature,10.556062896870117
11236,Normandie,2022-04-28,temperature,11.68898411993551
11237,Normandie,2022-04-29,temperature,11.320644134799199
11238,Normandie,2022-04-30,temperature,10.510722877571936
11239,Normandie,2022-05-01,temperature,11.19903672638866
11240,Normandie,2022-05-02,temperature,11.80946120758622
11241,Normandie,2022-05-03,temperature,12.010362894400012
11242,Normandie,2022-05-04,temperature,11.664631937599982
11243,Normandie,2022-05-05,temperature,12.576846123627602
11244,Normandie,2022-05-06,temperature,12.816944986085613
11245,Normandie,2022-05-07,temperature,13.202793080022026
11246,Normandie,2022-05-08,temperature,13.461500680245848
11247,Normandie,2022-05-09,temperature,16.19973061003693
11248,Normandie,2022-05-10,temperature,16.615941433693937
11249,Normandie,2022-05-11,temperature,15.057933505323916
11250,Normandie,2022-05-12,temperature,13.061989107062601
11251,Normandie,2022-05-13,temperature,13.053779683888518
11252,Normandie,2022-05-14,temperature,14.683504820913951
11253,Normandie,2022-05-15,temperature,18.115327920531275
11254,Normandie,2022-05-16,temperature,17.22279099347706
11255,Normandie,2022-05-17,temperature,19.061245530989606
11256,Normandie,2022-05-18,temperature,18.050903859666057
11257,Normandie,2022-05-19,temperature,15.519822781042084
11258,Normandie,2022-05-20,temperature,13.669480479470986
11259,Normandie,2022-05-21,temperature,14.468299179915379
11260,Normandie,2022-05-22,temperature,15.603264497941746
11261,Normandie,2022-05-23,temperature,13.416502298771997
11262,Normandie,2022-05-24,temperature,12.411554641747658
11263,Normandie,2022-05-25,temperature,13.26663804999059
11264,Normandie,2022-05-26,temperature,14.221861012717875
11265,Normandie,2022-05-27,temperature,14.299288830907528
11266,Normandie,2022-05-28,temperature,13.192025287969827
11267,Normandie,2022-05-29,temperature,11.496481308361444
11268,Normandie,2022-05-30,temperature,11.953522330655519
11269,Normandie,2022-05-31,temperature,12.964474224226704
11270,Normandie,2022-06-01,temperature,13.200534937972332
11271,Normandie,2022-06-02,temperature,15.717005352759697
11272,Normandie,2022-06-03,temperature,16.31726736673804
11273,Normandie,2022-06-04,temperature,17.787773119752934
11274,Normandie,2022-06-05,temperature,15.232873903877122
11275,Normandie,2022-06-06,temperature,15.213487703964883
11276,Normandie,2022-06-07,temperature,16.442696196695916
11277,Normandie,2022-06-08,temperature,15.831807595110838
11278,Normandie,2022-06-09,temperature,15.885144728082663
11279,Normandie,2022-06-10,temperature,17.063302032164874
11280,Normandie,2022-06-11,temperature,16.47039162051367
11281,Normandie,2022-06-12,temperature,15.221623662039578
11282,Normandie,2022-06-13,temperature,15.251705735769976
11283,Normandie,2022-06-14,temperature,17.21435544163999
11284,Normandie,2022-06-15,temperature,19.526272071536013
11285,Normandie,2022-06-16,temperature,19.495230977355593
11286,Normandie,2022-06-17,temperature,23.04417036071675
11287,Normandie,2022-06-18,temperature,22.261181859056837
11288,Normandie,2022-06-19,temperature,15.32249185135164
11289,Normandie,2022-06-20,temperature,16.36055421635618
11290,Normandie,2022-06-21,temperature,17.093296128481956
11291,Normandie,2022-06-22,temperature,19.132426436936683
11292,Normandie,2022-06-23,temperature,19.151163125499682
11293,Normandie,2022-06-24,temperature,17.990940770791646
11294,Normandie,2022-06-25,temperature,15.668669854191414
11295,Normandie,2022-06-26,temperature,15.843098997684919
11296,Normandie,2022-06-27,temperature,15.767698747537082
11297,Normandie,2022-06-28,temperature,16.9306591216648
11298,Normandie,2022-06-29,temperature,16.225774296816233
11299,Normandie,2022-06-30,temperature,14.089625800663242
11300,Normandie,2022-07-01,temperature,15.11585784771721
11301,Normandie,2022-07-02,temperature,16.732503216956278
11302,Normandie,2022-07-03,temperature,16.166046817705926
11303,Normandie,2022-07-04,temperature,15.942531438486505
11304,Normandie,2022-07-05,temperature,16.361019735560365
11305,Normandie,2022-07-06,temperature,17.504902328731713
11306,Normandie,2022-07-07,temperature,17.415730972197082
11307,Normandie,2022-07-08,temperature,18.074317017960695
11308,Normandie,2022-07-09,temperature,19.336696927885438
11309,Normandie,2022-07-10,temperature,19.33669876538653
11310,Normandie,2022-07-11,temperature,21.54873875519554
11311,Normandie,2022-07-12,temperature,23.755325002250807
11312,Normandie,2022-07-13,temperature,22.937437406696816
11313,Normandie,2022-07-14,temperature,19.835188720656298
11314,Normandie,2022-07-15,temperature,18.683919640912578
11315,Normandie,2022-07-16,temperature,19.79841560761047
11316,Normandie,2022-07-17,temperature,22.65040396235068
11317,Normandie,2022-07-18,temperature,26.900591277704077
11318,Normandie,2022-07-19,temperature,26.004981722022674
11319,Normandie,2022-07-20,temperature,19.121449324183853
11320,Normandie,2022-07-21,temperature,19.246027017530384
11321,Normandie,2022-07-22,temperature,19.097347559833576
11322,Normandie,2022-07-23,temperature,19.300048065940377
11323,Normandie,2022-07-24,temperature,22.240636993458477
11324,Normandie,2022-07-25,temperature,19.13591141476044
11325,Normandie,2022-07-26,temperature,17.577354390890218
11326,Normandie,2022-07-27,temperature,17.9848783467204
11327,Normandie,2022-07-28,temperature,19.158248727874174
11328,Normandie,2022-07-29,temperature,20.319119389751286
11329,Normandie,2022-07-30,temperature,19.98731641164571
11330,Normandie,2022-07-31,temperature,19.690492799917383
11331,Normandie,2022-08-01,temperature,19.549920029824197
11332,Normandie,2022-08-02,temperature,20.23411109814721
11333,Normandie,2022-08-03,temperature,21.223918058146612
11334,Normandie,2022-08-04,temperature,18.91407128201305
11335,Normandie,2022-08-05,temperature,17.79101858502647
11336,Normandie,2022-08-06,temperature,17.736828876408104
11337,Normandie,2022-08-07,temperature,18.912493535853926
11338,Normandie,2022-08-08,temperature,20.001215568347398
11339,Normandie,2022-08-09,temperature,20.695339137125586
11340,Normandie,2022-08-10,temperature,22.69263756855599
11341,Normandie,2022-08-11,temperature,23.811235428476728
11342,Normandie,2022-08-12,temperature,24.032679227734306
11343,Normandie,2022-08-13,temperature,24.43960354838593
11344,Normandie,2022-08-14,temperature,21.1576161383663
11345,Normandie,2022-08-15,temperature,19.975395704702194
11346,Normandie,2022-08-16,temperature,19.77860818315703
11347,Normandie,2022-08-17,temperature,18.550427319396718
11348,Normandie,2022-08-18,temperature,19.01493275262033
11349,Normandie,2022-08-19,temperature,18.67542413219351
11350,Normandie,2022-08-20,temperature,17.580222518347565
11351,Normandie,2022-08-21,temperature,17.178332551979324
11352,Normandie,2022-08-22,temperature,19.45355467996094
11353,Normandie,2022-08-23,temperature,20.424343080787562
11354,Normandie,2022-08-24,temperature,22.037220332761926
11355,Normandie,2022-08-25,temperature,19.98369929862693
11356,Normandie,2022-08-26,temperature,18.379798361818306
11357,Normandie,2022-08-27,temperature,18.31860207565379
11358,Normandie,2022-08-28,temperature,18.778890366590936
11359,Normandie,2022-08-29,temperature,19.609656652269017
11360,Normandie,2022-08-30,temperature,19.691212479570115
11361,Normandie,2022-08-31,temperature,19.702631285949444
11362,Normandie,2022-09-01,temperature,19.964653535857657
11363,Normandie,2022-09-02,temperature,18.543499349308735
11364,Normandie,2022-09-03,temperature,18.38878887048887
11365,Normandie,2022-09-04,temperature,20.378285295890343
11366,Normandie,2022-09-05,temperature,19.737934769555984
11367,Normandie,2022-09-06,temperature,18.770670725945926
11368,Normandie,2022-09-07,temperature,17.608571967956735
11369,Normandie,2022-09-08,temperature,16.70034700646941
11370,Normandie,2022-09-09,temperature,16.445120068672168
11371,Normandie,2022-09-10,temperature,16.684662055035837
11372,Normandie,2022-09-11,temperature,17.28421347342838
11373,Normandie,2022-09-12,temperature,20.429034072088076
11374,Normandie,2022-09-13,temperature,20.650936196034706
11375,Normandie,2022-09-14,temperature,18.842900473148056
11376,Normandie,2022-09-15,temperature,16.57650120217629
11377,Normandie,2022-09-16,temperature,14.32492079094052
11378,Normandie,2022-09-17,temperature,12.818816341223084
11379,Normandie,2022-09-18,temperature,13.499463716414924
11380,Normandie,2022-09-19,temperature,13.817632940981708
11381,Normandie,2022-09-20,temperature,13.800188059571067
11382,Normandie,2022-09-21,temperature,13.996400599503112
11383,Normandie,2022-09-22,temperature,14.340955182580393
11384,Normandie,2022-09-23,temperature,14.596066172368474
11385,Normandie,2022-09-24,temperature,14.28119250357594
11386,Normandie,2022-09-25,temperature,13.55313159320647
11387,Normandie,2022-09-26,temperature,13.35639172772305
11388,Normandie,2022-09-27,temperature,13.236224754415142
11389,Normandie,2022-09-28,temperature,12.01528979995133
11390,Normandie,2022-09-29,temperature,11.45989917402751
11391,Normandie,2022-09-30,temperature,12.710948159357272
11392,Normandie,2022-10-01,temperature,16.14802319865898
11393,Normandie,2022-10-02,temperature,14.950452936319753
11394,Normandie,2022-10-03,temperature,12.73461127895868
11395,Normandie,2022-10-04,temperature,14.389727595827013
11396,Normandie,2022-10-05,temperature,15.393537666247257
11397,Normandie,2022-10-06,temperature,13.635851811241542
11398,Normandie,2022-10-07,temperature,12.991528368017534
11399,Normandie,2022-10-08,temperature,12.921648348919685
11400,Normandie,2022-10-09,temperature,12.412756185017077
11401,Normandie,2022-10-10,temperature,13.744836750729768
11402,Normandie,2022-10-11,temperature,11.535093749643442
11403,Normandie,2022-10-12,temperature,12.181701379680549
11404,Normandie,2022-10-13,temperature,13.981581707164171
11405,Normandie,2022-10-14,temperature,14.60163133548173
11406,Normandie,2022-10-15,temperature,15.165870470610768
11407,Normandie,2022-10-16,temperature,15.260353647910684
11408,Normandie,2022-10-17,temperature,16.332340550679195
11409,Normandie,2022-10-18,temperature,16.19517680068009
11410,Normandie,2022-10-19,temperature,17.520046715277754
11411,Normandie,2022-10-20,temperature,16.31027632932751
11412,Normandie,2022-10-21,temperature,16.50594952716111
11413,Normandie,2022-10-22,temperature,15.964231242806692
11414,Normandie,2022-10-23,temperature,16.673865354413632
11415,Normandie,2022-10-24,temperature,15.10156563532874
11416,Normandie,2022-10-25,temperature,15.17040229066827
11417,Normandie,2022-10-26,temperature,16.75317616205462
11418,Normandie,2022-10-27,temperature,17.61385559865582
11419,Normandie,2022-10-28,temperature,16.57338838971795
11420,Normandie,2022-10-29,temperature,17.79046639797182
11421,Normandie,2022-10-30,temperature,14.461282599913165
11422,Normandie,2022-10-31,temperature,14.251480040441535
11423,Normandie,2022-11-01,temperature,13.477439725133115
11424,Normandie,2022-11-02,temperature,12.763512060450834
11425,Normandie,2022-11-03,temperature,12.03813575248262
11426,Normandie,2022-11-04,temperature,10.482058613053162
11427,Normandie,2022-11-05,temperature,10.620014532166856
11428,Normandie,2022-11-06,temperature,12.037215964466938
11429,Normandie,2022-11-07,temperature,13.907159787231281
11430,Normandie,2022-11-08,temperature,13.82351174502757
11431,Normandie,2022-11-09,temperature,11.963929193472303
11432,Normandie,2022-11-10,temperature,11.185926331893418
11433,Normandie,2022-11-11,temperature,10.669158413712266
11434,Normandie,2022-11-12,temperature,11.697029882804161
11435,Normandie,2022-11-13,temperature,11.181714565166905
11436,Normandie,2022-11-14,temperature,10.970923759193079
11437,Normandie,2022-11-15,temperature,11.179830035538838
11438,Normandie,2022-11-16,temperature,10.905376065132453
11439,Normandie,2022-11-17,temperature,10.809168109044451
11440,Normandie,2022-11-18,temperature,9.743401220420377
11441,Normandie,2022-11-19,temperature,8.510572303702377
11442,Normandie,2022-11-20,temperature,9.181062596201762
11443,Normandie,2022-11-21,temperature,8.26673089384219
11444,Normandie,2022-11-22,temperature,8.731799584979992
11445,Normandie,2022-11-23,temperature,9.697842667194026
11446,Normandie,2022-11-24,temperature,10.438216314426306
11447,Normandie,2022-11-25,temperature,9.5991501904701
11448,Normandie,2022-11-26,temperature,8.718641213935788
11449,Normandie,2022-11-27,temperature,10.184709148743215
11450,Normandie,2022-11-28,temperature,8.982706995767453
11451,Normandie,2022-11-29,temperature,7.528988387555566
11452,Normandie,2022-11-30,temperature,5.81320155792045
11453,Normandie,2022-12-01,temperature,5.399267711005913
11454,Normandie,2022-12-02,temperature,4.256780511808093
11455,Normandie,2022-12-03,temperature,3.5622868675491435
11456,Normandie,2022-12-04,temperature,3.279172120692664
11457,Normandie,2022-12-05,temperature,3.7887667090005026
11458,Normandie,2022-12-06,temperature,3.8968731606026195
11459,Normandie,2022-12-07,temperature,3.917840552400911
11460,Normandie,2022-12-08,temperature,2.979352804602074
11461,Normandie,2022-12-09,temperature,1.2559025500258372
11462,Normandie,2022-12-10,temperature,1.8239625511595088
11463,Normandie,2022-12-11,temperature,0.7420740165778343
11464,Normandie,2022-12-12,temperature,0.5962872672707485
11465,Normandie,2022-12-13,temperature,-0.15451779439893226
11466,Normandie,2022-12-14,temperature,1.3184602769913636
11467,Normandie,2022-12-15,temperature,1.9526111065500074
11468,Normandie,2022-12-16,temperature,2.355781478157927
11469,Normandie,2022-12-17,temperature,-1.251632396209291
11470,Normandie,2022-12-18,temperature,2.1655584325611397
11471,Normandie,2022-12-19,temperature,10.413459388263366
11472,Normandie,2022-12-20,temperature,10.330428283903197
11473,Normandie,2022-12-21,temperature,9.559069930314738
11474,Normandie,2022-12-22,temperature,11.582820909350696
11475,Normandie,2022-12-23,temperature,12.105341174214074
11476,Normandie,2022-12-24,temperature,10.639981861852156
11477,Normandie,2022-12-25,temperature,10.149585111356773
11478,Normandie,2022-12-26,temperature,8.5483982574394
11479,Normandie,2022-12-27,temperature,7.471000606978039
11480,Normandie,2022-12-28,temperature,10.3409482860646
11481,Normandie,2022-12-29,temperature,9.07725756472086
11482,Normandie,2022-12-30,temperature,10.622424082435426
11483,Normandie,2022-12-31,temperature,14.475928778979862
11484,Nouvelle-Aquitaine,2021-12-01,temperature,9.413715094084623
11485,Nouvelle-Aquitaine,2021-12-02,temperature,5.929657878293821
11486,Nouvelle-Aquitaine,2021-12-03,temperature,6.361920353261635
11487,Nouvelle-Aquitaine,2021-12-04,temperature,10.293442931104403
11488,Nouvelle-Aquitaine,2021-12-05,temperature,6.841314326430221
11489,Nouvelle-Aquitaine,2021-12-06,temperature,8.294064176949917
11490,Nouvelle-Aquitaine,2021-12-07,temperature,8.874557570795343
11491,Nouvelle-Aquitaine,2021-12-08,temperature,5.973681851572554
11492,Nouvelle-Aquitaine,2021-12-09,temperature,6.18647157608286
11493,Nouvelle-Aquitaine,2021-12-10,temperature,9.062114810911218
11494,Nouvelle-Aquitaine,2021-12-11,temperature,7.542039654244932
11495,Nouvelle-Aquitaine,2021-12-12,temperature,9.109766671920774
11496,Nouvelle-Aquitaine,2021-12-13,temperature,7.32144648166695
11497,Nouvelle-Aquitaine,2021-12-14,temperature,5.606181281782211
11498,Nouvelle-Aquitaine,2021-12-15,temperature,5.459034069157842
11499,Nouvelle-Aquitaine,2021-12-16,temperature,5.391133180153009
11500,Nouvelle-Aquitaine,2021-12-17,temperature,5.044396632387115
11501,Nouvelle-Aquitaine,2021-12-18,temperature,5.201954850087551
11502,Nouvelle-Aquitaine,2021-12-19,temperature,3.8597537579478796
11503,Nouvelle-Aquitaine,2021-12-20,temperature,3.0154215228249557
11504,Nouvelle-Aquitaine,2021-12-21,temperature,3.4154136811867066
11505,Nouvelle-Aquitaine,2021-12-22,temperature,5.448534384235239
11506,Nouvelle-Aquitaine,2021-12-23,temperature,9.732838755117765
11507,Nouvelle-Aquitaine,2021-12-24,temperature,10.623110863704765
11508,Nouvelle-Aquitaine,2021-12-25,temperature,9.83905442946297
11509,Nouvelle-Aquitaine,2021-12-26,temperature,10.76332884900787
11510,Nouvelle-Aquitaine,2021-12-27,temperature,12.519383273631881
11511,Nouvelle-Aquitaine,2021-12-28,temperature,13.90951500151575
11512,Nouvelle-Aquitaine,2021-12-29,temperature,14.220145145453088
11513,Nouvelle-Aquitaine,2021-12-30,temperature,12.469616752418137
11514,Nouvelle-Aquitaine,2021-12-31,temperature,10.77171700654731
11515,Nouvelle-Aquitaine,2022-01-01,temperature,11.314618681033235
11516,Nouvelle-Aquitaine,2022-01-02,temperature,12.005515338577549
11517,Nouvelle-Aquitaine,2022-01-03,temperature,11.74247096294528
11518,Nouvelle-Aquitaine,2022-01-04,temperature,11.520297238910992
11519,Nouvelle-Aquitaine,2022-01-05,temperature,4.825983652355766
11520,Nouvelle-Aquitaine,2022-01-06,temperature,2.604970035112291
11521,Nouvelle-Aquitaine,2022-01-07,temperature,6.527422090052457
11522,Nouvelle-Aquitaine,2022-01-08,temperature,9.847650911086705
11523,Nouvelle-Aquitaine,2022-01-09,temperature,9.100723606860795
11524,Nouvelle-Aquitaine,2022-01-10,temperature,9.71875563051976
11525,Nouvelle-Aquitaine,2022-01-11,temperature,6.270716489148525
11526,Nouvelle-Aquitaine,2022-01-12,temperature,2.5629276965898464
11527,Nouvelle-Aquitaine,2022-01-13,temperature,2.097677374624571
11528,Nouvelle-Aquitaine,2022-01-14,temperature,1.9690269506212141
11529,Nouvelle-Aquitaine,2022-01-15,temperature,1.545167480546176
11530,Nouvelle-Aquitaine,2022-01-16,temperature,0.979962367235903
11531,Nouvelle-Aquitaine,2022-01-17,temperature,3.3934141170741356
11532,Nouvelle-Aquitaine,2022-01-18,temperature,3.254498692050186
11533,Nouvelle-Aquitaine,2022-01-19,temperature,5.270948009026882
11534,Nouvelle-Aquitaine,2022-01-20,temperature,5.894998716322731
11535,Nouvelle-Aquitaine,2022-01-21,temperature,3.100002496680993
11536,Nouvelle-Aquitaine,2022-01-22,temperature,2.2848352484918473
11537,Nouvelle-Aquitaine,2022-01-23,temperature,3.200041531288489
11538,Nouvelle-Aquitaine,2022-01-24,temperature,3.899724711456899
11539,Nouvelle-Aquitaine,2022-01-25,temperature,3.4916711859887055
11540,Nouvelle-Aquitaine,2022-01-26,temperature,2.0103905690442074
11541,Nouvelle-Aquitaine,2022-01-27,temperature,1.292828555404566
11542,Nouvelle-Aquitaine,2022-01-28,temperature,3.5349440654039035
11543,Nouvelle-Aquitaine,2022-01-29,temperature,3.5683037564189486
11544,Nouvelle-Aquitaine,2022-01-30,temperature,5.414767537485993
11545,Nouvelle-Aquitaine,2022-01-31,temperature,7.488680576269348
11546,Nouvelle-Aquitaine,2022-02-01,temperature,6.710044183184226
11547,Nouvelle-Aquitaine,2022-02-02,temperature,8.81933904734254
11548,Nouvelle-Aquitaine,2022-02-03,temperature,7.074874606701593
11549,Nouvelle-Aquitaine,2022-02-04,temperature,8.866824994706237
11550,Nouvelle-Aquitaine,2022-02-05,temperature,6.486749059811395
11551,Nouvelle-Aquitaine,2022-02-06,temperature,7.3642509341018005
11552,Nouvelle-Aquitaine,2022-02-07,temperature,9.816781563325883
11553,Nouvelle-Aquitaine,2022-02-08,temperature,7.3650155815547755
11554,Nouvelle-Aquitaine,2022-02-09,temperature,8.734563157560233
11555,Nouvelle-Aquitaine,2022-02-10,temperature,9.0354599164312
11556,Nouvelle-Aquitaine,2022-02-11,temperature,7.531364774555202
11557,Nouvelle-Aquitaine,2022-02-12,temperature,5.271045938096238
11558,Nouvelle-Aquitaine,2022-02-13,temperature,9.868806890298666
11559,Nouvelle-Aquitaine,2022-02-14,temperature,8.94916842689221
11560,Nouvelle-Aquitaine,2022-02-15,temperature,8.439721826817449
11561,Nouvelle-Aquitaine,2022-02-16,temperature,11.934744418102097
11562,Nouvelle-Aquitaine,2022-02-17,temperature,12.767701458578392
11563,Nouvelle-Aquitaine,2022-02-18,temperature,10.403752925908911
11564,Nouvelle-Aquitaine,2022-02-19,temperature,7.612409485285921
11565,Nouvelle-Aquitaine,2022-02-20,temperature,9.838166952626313
11566,Nouvelle-Aquitaine,2022-02-21,temperature,10.373333380558986
11567,Nouvelle-Aquitaine,2022-02-22,temperature,9.713136477209893
11568,Nouvelle-Aquitaine,2022-02-23,temperature,9.852775094011662
11569,Nouvelle-Aquitaine,2022-02-24,temperature,8.794822305058783
11570,Nouvelle-Aquitaine,2022-02-25,temperature,6.633511811653714
11571,Nouvelle-Aquitaine,2022-02-26,temperature,7.11808399963481
11572,Nouvelle-Aquitaine,2022-02-27,temperature,8.96084469587609
11573,Nouvelle-Aquitaine,2022-02-28,temperature,9.220529243817465
11574,Nouvelle-Aquitaine,2022-03-01,temperature,10.489171252191785
11575,Nouvelle-Aquitaine,2022-03-02,temperature,10.021019867606078
11576,Nouvelle-Aquitaine,2022-03-03,temperature,9.955921722313434
11577,Nouvelle-Aquitaine,2022-03-04,temperature,9.036365722679163
11578,Nouvelle-Aquitaine,2022-03-05,temperature,7.609676653013989
11579,Nouvelle-Aquitaine,2022-03-06,temperature,7.207291224183872
11580,Nouvelle-Aquitaine,2022-03-07,temperature,5.54179272549951
11581,Nouvelle-Aquitaine,2022-03-08,temperature,8.348239177786962
11582,Nouvelle-Aquitaine,2022-03-09,temperature,10.431396176000677
11583,Nouvelle-Aquitaine,2022-03-10,temperature,11.272927317916466
11584,Nouvelle-Aquitaine,2022-03-11,temperature,10.997717432424949
11585,Nouvelle-Aquitaine,2022-03-12,temperature,9.957787339621605
11586,Nouvelle-Aquitaine,2022-03-13,temperature,9.096119378712542
11587,Nouvelle-Aquitaine,2022-03-14,temperature,9.806087610958974
11588,Nouvelle-Aquitaine,2022-03-15,temperature,14.516834694452646
11589,Nouvelle-Aquitaine,2022-03-16,temperature,13.025168977540847
11590,Nouvelle-Aquitaine,2022-03-17,temperature,10.264989628986589
11591,Nouvelle-Aquitaine,2022-03-18,temperature,9.95417097376339
11592,Nouvelle-Aquitaine,2022-03-19,temperature,11.831654236134037
11593,Nouvelle-Aquitaine,2022-03-20,temperature,12.345791626608138
11594,Nouvelle-Aquitaine,2022-03-21,temperature,13.196124752556674
11595,Nouvelle-Aquitaine,2022-03-22,temperature,12.039208177701166
11596,Nouvelle-Aquitaine,2022-03-23,temperature,11.37073047186077
11597,Nouvelle-Aquitaine,2022-03-24,temperature,11.249897022068106
11598,Nouvelle-Aquitaine,2022-03-25,temperature,12.517252559609615
11599,Nouvelle-Aquitaine,2022-03-26,temperature,13.16642746781837
11600,Nouvelle-Aquitaine,2022-03-27,temperature,13.881976967267637
11601,Nouvelle-Aquitaine,2022-03-28,temperature,14.644748509125733
11602,Nouvelle-Aquitaine,2022-03-29,temperature,12.78233725228409
11603,Nouvelle-Aquitaine,2022-03-30,temperature,11.001617183638869
11604,Nouvelle-Aquitaine,2022-03-31,temperature,8.546105741146414
11605,Nouvelle-Aquitaine,2022-04-01,temperature,4.304551999899271
11606,Nouvelle-Aquitaine,2022-04-02,temperature,4.608632096929918
11607,Nouvelle-Aquitaine,2022-04-03,temperature,3.696253865095982
11608,Nouvelle-Aquitaine,2022-04-04,temperature,5.433864267438699
11609,Nouvelle-Aquitaine,2022-04-05,temperature,8.19238092410455
11610,Nouvelle-Aquitaine,2022-04-06,temperature,10.383701078516713
11611,Nouvelle-Aquitaine,2022-04-07,temperature,12.47278768338362
11612,Nouvelle-Aquitaine,2022-04-08,temperature,12.68121063995665
11613,Nouvelle-Aquitaine,2022-04-09,temperature,9.07716084797561
11614,Nouvelle-Aquitaine,2022-04-10,temperature,11.167531578660052
11615,Nouvelle-Aquitaine,2022-04-11,temperature,15.875555598708466
11616,Nouvelle-Aquitaine,2022-04-12,temperature,14.634037871311246
11617,Nouvelle-Aquitaine,2022-04-13,temperature,13.25601888162624
11618,Nouvelle-Aquitaine,2022-04-14,temperature,15.077666348663724
11619,Nouvelle-Aquitaine,2022-04-15,temperature,15.654795695939242
11620,Nouvelle-Aquitaine,2022-04-16,temperature,15.498309790308834
11621,Nouvelle-Aquitaine,2022-04-17,temperature,14.505395744653725
11622,Nouvelle-Aquitaine,2022-04-18,temperature,13.54437939044642
11623,Nouvelle-Aquitaine,2022-04-19,temperature,11.246934356915245
11624,Nouvelle-Aquitaine,2022-04-20,temperature,11.11547608623066
11625,Nouvelle-Aquitaine,2022-04-21,temperature,12.459737368906437
11626,Nouvelle-Aquitaine,2022-04-22,temperature,13.665925355722337
11627,Nouvelle-Aquitaine,2022-04-23,temperature,12.114531273166515
11628,Nouvelle-Aquitaine,2022-04-24,temperature,12.78145833795193
11629,Nouvelle-Aquitaine,2022-04-25,temperature,12.934317026656734
11630,Nouvelle-Aquitaine,2022-04-26,temperature,14.583661086985193
11631,Nouvelle-Aquitaine,2022-04-27,temperature,15.00360486490306
11632,Nouvelle-Aquitaine,2022-04-28,temperature,15.105761310902222
11633,Nouvelle-Aquitaine,2022-04-29,temperature,14.979890424207772
11634,Nouvelle-Aquitaine,2022-04-30,temperature,14.872924514022126
11635,Nouvelle-Aquitaine,2022-05-01,temperature,14.167536253205297
11636,Nouvelle-Aquitaine,2022-05-02,temperature,14.615384576149216
11637,Nouvelle-Aquitaine,2022-05-03,temperature,15.116160690143392
11638,Nouvelle-Aquitaine,2022-05-04,temperature,14.628268618137763
11639,Nouvelle-Aquitaine,2022-05-05,temperature,14.623900998275346
11640,Nouvelle-Aquitaine,2022-05-06,temperature,15.08891262613882
11641,Nouvelle-Aquitaine,2022-05-07,temperature,16.380366501002605
11642,Nouvelle-Aquitaine,2022-05-08,temperature,17.154425045941988
11643,Nouvelle-Aquitaine,2022-05-09,temperature,18.715281425981996
11644,Nouvelle-Aquitaine,2022-05-10,temperature,19.617560207428827
11645,Nouvelle-Aquitaine,2022-05-11,temperature,18.139165870996724
11646,Nouvelle-Aquitaine,2022-05-12,temperature,16.79871346605009
11647,Nouvelle-Aquitaine,2022-05-13,temperature,18.284986823972325
11648,Nouvelle-Aquitaine,2022-05-14,temperature,20.71504381761676
11649,Nouvelle-Aquitaine,2022-05-15,temperature,21.626032550170464
11650,Nouvelle-Aquitaine,2022-05-16,temperature,20.87777608512712
11651,Nouvelle-Aquitaine,2022-05-17,temperature,22.407349184948416
